u;v;oneway;length;geometry;name
512517653;1225106045;True;22.762999999999998;LINESTRING (-8.3845708 41.5531607, -8.3844752 41.5532434, -8.3844393 41.5533349);
512517653;1607610448;True;9.719;;Via Rápida Bom Jesus
512536000;1235091604;False;181.26600000000002;LINESTRING (-8.3874016 41.5568082, -8.3877926 41.5571129, -8.3880747 41.5572896, -8.3882859 41.5574048, -8.3884227 41.5574516, -8.3886375 41.557438, -8.3888281 41.5574234, -8.3889817 41.5574116, -8.3892542 41.5574029);Rua da Venda
512536000;512536007;False;38.748;LINESTRING (-8.3874016 41.5568082, -8.3871926 41.5568706, -8.3871091 41.5570395);Rua Álvaro Nogueira
512536000;512536002;False;169.05900000000003;LINESTRING (-8.3874016 41.5568082, -8.3874837 41.5566702, -8.387535 41.5565497, -8.3876023 41.5564832, -8.3877724 41.55642, -8.3879669 41.5563546, -8.3881017 41.5562504, -8.3881464 41.5562096, -8.3882179 41.5562035, -8.3882917 41.5562377, -8.388483 41.5564995, -8.3886371 41.5566021, -8.3887552 41.5566052);Rua Álvaro Nogueira
512536002;8777940233;True;75.255;LINESTRING (-8.3884428 41.5559708, -8.3884804 41.5560426, -8.388547 41.5562109, -8.3886527 41.5564281, -8.3886785 41.5564727, -8.3887552 41.5566052);Via Rápida Bom Jesus
512536007;1745571791;False;435.5020000000001;LINESTRING (-8.3871091 41.5570395, -8.3871335 41.557322, -8.3871175 41.5577467, -8.3871304 41.5579597, -8.3870643 41.5581095, -8.3866908 41.5585497, -8.3864416 41.558839, -8.3863552 41.5589893, -8.3863186 41.5592361, -8.386296 41.5593563, -8.3862374 41.5594363, -8.3859922 41.5595259, -8.3858165 41.5596109, -8.3856805 41.5596914, -8.3855455 41.5598709, -8.3853717 41.5598996, -8.3850972 41.5599037, -8.3848049 41.5599009, -8.3846819 41.5599183);['Rua de Rebanhos', 'Rua das Nogueiras']
512536007;512536035;False;210.65799999999996;LINESTRING (-8.3871091 41.5570395, -8.3869548 41.5572015, -8.3863104 41.5576299, -8.3861951 41.5576499, -8.3857482 41.5575935, -8.385547 41.5573442, -8.3852195 41.5571208);Rua de Santa Eulália
512536033;1764528680;False;249.632;LINESTRING (-8.384069 41.5570478, -8.3837494 41.5570172, -8.3835646 41.5570693, -8.3832857 41.5574226, -8.3829386 41.557765, -8.3828891 41.5577707, -8.3827991 41.5577811, -8.3824612 41.5577449, -8.3817258 41.5581001);Rua de Santa Eulália
512536033;512536053;False;96.207;LINESTRING (-8.384069 41.5570478, -8.3841932 41.5575832, -8.3838977 41.557817);Rua Ernesto Nogueira
512536033;512536035;False;97.929;LINESTRING (-8.384069 41.5570478, -8.3844521 41.5570336, -8.384741 41.5570127, -8.3848627 41.557021, -8.3852195 41.5571208);Rua de Santa Eulália
512536035;512536041;False;208.684;LINESTRING (-8.3852195 41.5571208, -8.3852133 41.5569911, -8.3851598 41.5567536, -8.38513 41.556621, -8.3851542 41.5563777, -8.3852565 41.5562828, -8.3854605 41.5562298, -8.3858865 41.5562683, -8.3861456 41.5562053, -8.3861557 41.5558862);Rua da Veia D'Água
512536053;1764528690;False;66.192;;Rua Engenheiro Pimentel
512536053;1764528696;False;174.593;LINESTRING (-8.3838977 41.557817, -8.3833746 41.5582312, -8.3827133 41.5584916, -8.3826612 41.5587927, -8.3826382 41.5589291);Rua Ernesto Nogueira
512536068;8773490338;False;130.732;LINESTRING (-8.3832864 41.5600995, -8.3837776 41.5598298, -8.3839854 41.5593616, -8.383993 41.5591352);Rua Engenheiro Pimentel
512536083;1764528690;False;42.808;;Rua Engenheiro Pimentel
512536083;8773490338;False;37.952;;Rua Engenheiro Pimentel
512536083;4129806693;False;48.131;;
512536089;6042862295;False;51.692;;
512536089;1745754853;False;129.739;LINESTRING (-8.3828295 41.5629328, -8.3827402 41.5630269, -8.3825075 41.5631975, -8.3822222 41.5633676, -8.3820074 41.563479, -8.3817775 41.5635295, -8.3815655 41.563549);Rua da Granja
512536089;1745571791;False;440.947;LINESTRING (-8.3828295 41.5629328, -8.3827757 41.5628622, -8.3827129 41.5627643, -8.3826688 41.5625232, -8.3826246 41.5621565, -8.3826295 41.5619839, -8.3825553 41.5618033, -8.3823905 41.5615653, -8.3823626 41.5614173, -8.3824491 41.5612422, -8.3826378 41.5610298, -8.3831526 41.5606198, -8.3836812 41.560259, -8.383888 41.5601476, -8.3840302 41.5601092, -8.3841884 41.5600829, -8.3843226 41.5600703, -8.3844756 41.5600436, -8.3846042 41.5599867, -8.3846819 41.5599183);['Rua dos Padres Carmelitas', 'Rua de Rebanhos']
512536089;512536103;False;70.744;LINESTRING (-8.3828295 41.5629328, -8.3829043 41.5628263, -8.3833572 41.5624373);Rua dos Padres Carmelitas
512536098;2066726039;True;21.03;;Avenida General Carrilho da Silva Pinto
512536098;2066726037;True;18.217000000000002;LINESTRING (-8.3854845 41.5615151, -8.3854119 41.5615175, -8.3853325 41.5615067, -8.3852717 41.5614883);Rua José Afonso Machado
512536098;1235091570;True;559.999;LINESTRING (-8.3910787 41.5588212, -8.3900484 41.5592034, -8.3891631 41.5595386, -8.3884735 41.5597947, -8.387733 41.5600642, -8.3873591 41.5602079, -8.3869805 41.5603963, -8.3866386 41.5605907, -8.3854845 41.5615151);Avenida General Carrilho da Silva Pinto
512536100;2066726037;False;45.079;;Rua José Afonso Machado
512536100;2066726032;False;117.793;LINESTRING (-8.3848685 41.5612175, -8.3853179 41.5608599, -8.3853779 41.5608122, -8.3858371 41.5604449);
512536100;1745578454;False;76.848;LINESTRING (-8.3848685 41.5612175, -8.3845055 41.5615081, -8.3842378 41.5617224);Rua dos Padres Carmelitas
512536102;512536103;False;35.615;;Rua dos Padres Carmelitas
512536102;1745578454;False;72.535;;Rua dos Padres Carmelitas
512536102;512536110;False;238.07500000000002;LINESTRING (-8.3836345 41.5621933, -8.3829898 41.5617376, -8.3829352 41.5616675, -8.3829627 41.5615961, -8.3841591 41.5606233);Rua dos Prados
512536102;1745578457;False;45.611000000000004;LINESTRING (-8.3836345 41.5621933, -8.3837413 41.5622321, -8.3839924 41.5623959, -8.384065 41.5624433);Rua das Preladas
512536103;512536133;False;30.617;;
512536133;2066726044;True;18.608;LINESTRING (-8.383848 41.5626616, -8.383747 41.5626464, -8.3836312 41.5626211);
512536193;10250136170;False;174.167;;Rua Manuel Fernandes Franqueira
512536193;5897622530;False;98.412;LINESTRING (-8.387159 41.5617864, -8.3869707 41.5618575, -8.3861699 41.5622696);Rua de Pousada
512536193;1745584216;False;121.10700000000001;LINESTRING (-8.387159 41.5617864, -8.3870919 41.5617178, -8.3869974 41.561626, -8.386811 41.56142, -8.3865803 41.5611751, -8.3866031 41.5611044, -8.3865997 41.5610305, -8.3865756 41.5609802, -8.3865149 41.5609227, -8.3864599 41.5608705);
512536193;512536202;True;275.556;LINESTRING (-8.3896893 41.5614305, -8.3893698 41.5610482, -8.3892011 41.560979, -8.3888511 41.5609713, -8.3886272 41.5609347, -8.3884114 41.5609527, -8.388317 41.5609724, -8.3881032 41.5610169, -8.388044 41.5610543, -8.3877188 41.5613781, -8.387159 41.5617864);Rua da Estrada Velha
512536200;512536201;False;60.122;;Rua da Ribeira
512536201;10250136170;False;62.955;;Rua da Ribeira
512536201;1683160021;False;97.92500000000001;LINESTRING (-8.3872616 41.5639175, -8.387272 41.5641319, -8.3865603 41.5645321);Rua José da Cunha
512536202;512536215;False;128.71400000000003;LINESTRING (-8.3896893 41.5614305, -8.3898973 41.5616711, -8.390234 41.5618374, -8.3903661 41.5618773, -8.3904701 41.5618822, -8.3905474 41.5618855, -8.3907205 41.5619249, -8.3908231 41.5619754, -8.3909029 41.5620548);Rua da Fonte
512536215;512536224;False;22.305;LINESTRING (-8.3909029 41.5620548, -8.3909693 41.5620468, -8.3910687 41.5620426, -8.3911684 41.5620293);Rua Velha de Barros
512536215;512536228;False;109.489;LINESTRING (-8.3909029 41.5620548, -8.3907968 41.5621741, -8.3907151 41.5623842, -8.390605 41.5625032, -8.3904242 41.5626443, -8.3901854 41.5628629);Rua Velha de Barros
512536224;512536232;False;124.567;LINESTRING (-8.3911684 41.5620293, -8.3912322 41.5620983, -8.3912796 41.5621619, -8.3912845 41.5624075, -8.3916122 41.5626503, -8.3916392 41.5626703, -8.3918175 41.5629184, -8.3918592 41.5629728);Rua do Fontelo
512536228;512536271;False;56.513;LINESTRING (-8.3901854 41.5628629, -8.3902737 41.5629264, -8.390403 41.5633316);Travessa de Barros
512536228;512536274;False;56.358000000000004;LINESTRING (-8.3901854 41.5628629, -8.390045 41.5630147, -8.3900045 41.5631181, -8.3900217 41.5633322);Rua Velha de Barros
512536232;698805793;False;79.981;;Rua de Barros
512536232;698805796;False;30.126;;Rua do Fontelo
512536232;512536267;False;48.962;LINESTRING (-8.3918592 41.5629728, -8.3917957 41.5630001, -8.3913427 41.5631838);Rua de Barros
512536267;512536270;True;60.395;;
512536267;512536278;True;57.985;LINESTRING (-8.3907454 41.5634494, -8.3912683 41.5632334, -8.3913427 41.5631838);
512536270;512536278;False;19.529;;Rua Amália da Costa Lima
512536270;512536271;False;19.495;;
512536271;9426976605;False;34.407000000000004;LINESTRING (-8.390403 41.5633316, -8.3900524 41.5633868, -8.3900285 41.5633906, -8.3899983 41.5633953);
512536278;6761915371;False;85.936;LINESTRING (-8.3907454 41.5634494, -8.3901047 41.5636983, -8.3898611 41.5637952, -8.3898296 41.5638068);Rua Fonte do Grilo
512536278;1234594469;False;152.427;LINESTRING (-8.3907454 41.5634494, -8.3907703 41.5634799, -8.3909123 41.5637118, -8.3910411 41.5639055, -8.3910569 41.5639281, -8.3911321 41.5640945, -8.3911803 41.5642566, -8.391196 41.5644602, -8.3912161 41.5646552, -8.3912407 41.5647013, -8.3912948 41.5647257);Rua Amália da Costa Lima
512536282;667884476;False;76.276;;Rua Amália da Costa Lima
512536282;1234594469;False;19.178;;Rua Amália da Costa Lima
512536282;667884483;True;59.289;LINESTRING (-8.3911546 41.5648626, -8.3912211 41.564839, -8.3912716 41.5648378, -8.391327 41.5648451, -8.3914502 41.5648773, -8.3916611 41.5649052, -8.3918473 41.5649223);Rua da Poça
512536567;512536568;False;101.096;LINESTRING (-8.3992821 41.5566849, -8.399018 41.5568593, -8.3989294 41.5569169, -8.3988026 41.5569994, -8.398685 41.5570759, -8.3983668 41.5572828);Rua dos Peões
512540235;1571089584;True;28.973;LINESTRING (-8.4073133 41.5598059, -8.4072817 41.5598642, -8.4072362 41.5599234, -8.4071865 41.5599721, -8.4071329 41.5600271);
512540245;1597896173;True;17.061;LINESTRING (-8.4069454 41.560117, -8.4070515 41.5601189, -8.4071504 41.5601205);Rua Fernando Oliveira Guimarães
512540245;1571089584;True;18.601999999999997;LINESTRING (-8.4071329 41.5600271, -8.4070369 41.5600643, -8.4069454 41.560117);Rua Fernando Oliveira Guimarães
512545101;1605200138;False;25.736;;Rua da Senra
512545101;1605200120;False;43.113;;Rua da Senra
512545101;1605207604;False;107.35;;Rua da Azenha
512545154;1818309642;True;20.533;;
512545154;1563775985;False;87.86500000000001;LINESTRING (-8.4017057 41.5397158, -8.4026198 41.5396129, -8.4027468 41.5395879);
512545154;512545161;True;24.168;LINESTRING (-8.4014692 41.5398395, -8.4015731 41.5397702, -8.4017057 41.5397158);
512545156;1774105325;True;157.733;LINESTRING (-8.4047778 41.5396641, -8.4046583 41.5396867, -8.4045381 41.5397011, -8.4044102 41.5397048, -8.4042017 41.5396922, -8.403908 41.539654, -8.4034021 41.5396013, -8.4030082 41.53958, -8.4028992 41.5395749);
512545158;512545161;True;26.363;LINESTRING (-8.4012006 41.5398504, -8.4012221 41.5398679, -8.4012477 41.539882, -8.4012916 41.5398954, -8.4013388 41.5398987, -8.4013853 41.5398916, -8.401427 41.5398747, -8.4014504 41.5398587, -8.4014692 41.5398395);
512545158;1591436250;True;21.453;;
512545158;1591436311;True;15.774000000000001;LINESTRING (-8.4011908 41.5397163, -8.4011729 41.5397491, -8.4011686 41.5397845, -8.4011781 41.5398192, -8.4012006 41.5398504);
512545161;1818309642;True;15.799000000000001;LINESTRING (-8.4014692 41.5398395, -8.4014871 41.5398066, -8.4014915 41.5397712, -8.401482 41.5397364, -8.4014594 41.5397052);
512545163;1591436250;False;45.462;;
512545163;1605122413;True;53.208;LINESTRING (-8.400409 41.5398758, -8.4000604 41.5399066, -8.3997763 41.5399432);
513899501;513899507;True;38.476;LINESTRING (-8.4348971 41.5432079, -8.4350338 41.5431973, -8.4351095 41.5432011, -8.4351928 41.543218, -8.4352651 41.5432428, -8.435337 41.5432741);Rua Moura Coutinho
513899501;513899534;True;44.064;LINESTRING (-8.4348971 41.5432079, -8.4350132 41.5431194, -8.43526 41.5429194);Rua Padre Cruz
513899507;513899534;True;41.164;LINESTRING (-8.435337 41.5432741, -8.4352785 41.5431776, -8.435253 41.5431284, -8.4352409 41.5430852, -8.4352407 41.5430299, -8.4352449 41.5429627, -8.43526 41.5429194);Rua Moura Coutinho
513899507;1214765552;False;237.12699999999998;LINESTRING (-8.435337 41.5432741, -8.4354153 41.5433311, -8.4354934 41.5433994, -8.4355286 41.5434435, -8.4355567 41.5434998, -8.4355804 41.5435625, -8.4356059 41.5436425, -8.4356388 41.5437429, -8.4358304 41.5443845, -8.4358586 41.5445224, -8.4358652 41.5446094, -8.4358559 41.5446776, -8.4358188 41.5447429, -8.435766 41.5447941, -8.435702 41.5448265, -8.4354427 41.5448005, -8.4353467 41.5447909, -8.4351027 41.5447664);['Rua Moura Coutinho', 'Rua Lopes Gonçalves']
513899534;1724417694;True;26.018;LINESTRING (-8.43526 41.5429194, -8.4353495 41.5428298, -8.4354408 41.5427286);Rua Padre Cruz
518783286;518783835;False;37.147;LINESTRING (-8.395583 41.5544558, -8.3952536 41.5544315, -8.3952069 41.5544298, -8.3951411 41.5544151);Rua Manuel Ferreira Gomes
518783286;1205623151;False;79.747;LINESTRING (-8.395583 41.5544558, -8.3960316 41.5544906, -8.3961963 41.5544564, -8.3964679 41.5543078);Rua Manuel Ferreira Gomes
518783286;518783883;True;50.812999999999995;LINESTRING (-8.395583 41.5544558, -8.3955766 41.5544982, -8.3955147 41.5549099);Rua Matias Ferreira de Sá
518783286;649620241;True;261.68399999999997;LINESTRING (-8.3976226 41.5534033, -8.3958794 41.5534792, -8.3958335 41.5534908, -8.3957933 41.5535083, -8.395755 41.5535286, -8.3957244 41.5535649, -8.3957092 41.5536097, -8.3955912 41.5544009, -8.395583 41.5544558);Rua José Maria Ottoni
518783835;11313827710;True;134.391;LINESTRING (-8.3951411 41.5544151, -8.3952538 41.553372, -8.3952718 41.5533223, -8.3953063 41.5532857, -8.395359 41.553233);Avenida Dom João II
518783851;11313827699;False;184.999;LINESTRING (-8.3978113 41.55309, -8.3975946 41.5531045, -8.3970823 41.5531326, -8.3964278 41.5531607, -8.3961408 41.5531748, -8.3959504 41.5531728, -8.39576 41.5531647, -8.3956286 41.5531521, -8.3955937 41.5531487);Rua Luís António Correia
518783851;1207489116;False;28.525;LINESTRING (-8.3978113 41.55309, -8.3977672 41.553173, -8.3976847 41.5533284);Rua Manuel Ferreira Gomes
518783859;649620241;False;42.849;;Rua Manuel Ferreira Gomes
518783859;1205623151;False;98.751;LINESTRING (-8.3973731 41.5537404, -8.3971898 41.5539048, -8.3964679 41.5543078);Rua Manuel Ferreira Gomes
518783859;1207489111;False;18.406999999999996;LINESTRING (-8.3973731 41.5537404, -8.3974607 41.5537756, -8.397568 41.5538187);Rua Doutor Gomes dos Santos
518783873;1207489137;True;97.67699999999999;LINESTRING (-8.3983169 41.5539067, -8.398746 41.5539545, -8.3988336 41.5539322, -8.3991518 41.5535102);Rua Doutor Gomes dos Santos
518783873;1207489111;True;63.08;LINESTRING (-8.3983169 41.5539067, -8.3979446 41.5538629, -8.397568 41.5538187);Rua Doutor Gomes dos Santos
518783873;1207489135;True;47.122;;Rua Matias Ferreira de Sá
518783883;1955883404;False;12.52;;Rua Matias Ferreira de Sá
518783883;1207489109;True;118.98100000000001;LINESTRING (-8.3955147 41.5549099, -8.396271 41.5549671, -8.3964068 41.5549356, -8.3968321 41.554702);Rua Matias Ferreira de Sá
545384302;546319731;False;120.41400000000002;LINESTRING (-8.4136817 41.5331708, -8.4134989 41.5331359, -8.4132369 41.5330624, -8.4128906 41.5329127, -8.4124203 41.5326608);Rua Manuel Ferreira Capa
545384302;1237076728;False;345.09900000000005;LINESTRING (-8.4136817 41.5331708, -8.4137358 41.5332321, -8.4139834 41.5335539, -8.4139937 41.5336306, -8.4138431 41.5341014, -8.4136059 41.5348712, -8.4136315 41.5348881, -8.4136696 41.5349133, -8.4152853 41.5352041);Rua Nicolau Clenardo
545384302;1134490915;False;105.481;LINESTRING (-8.4136817 41.5331708, -8.4142333 41.5332716, -8.4149137 41.5333929);Rua Manuel Ferreira Capa
545384321;545384368;False;202.628;LINESTRING (-8.4168934 41.5338743, -8.4169936 41.5339166, -8.4174377 41.5340758, -8.4179591 41.5342504, -8.4183268 41.5343322, -8.4185274 41.5343588, -8.4186945 41.5343706, -8.4188574 41.5343867, -8.4190315 41.5344298, -8.4191721 41.5344748);Rua do Pinheiro
545384321;1687468760;True;16.787;LINESTRING (-8.4168934 41.5338743, -8.4168194 41.533807, -8.4167793 41.5337507);Rua do Pinheiro
545384321;1687468828;True;17.522;LINESTRING (-8.4166848 41.533854, -8.4167846 41.5338668, -8.4168934 41.5338743);Rua do Pinheiro
545384368;1777038356;False;337.1689999999999;LINESTRING (-8.4191721 41.5344748, -8.4192655 41.5345582, -8.4194626 41.5348457, -8.4195787 41.5350177, -8.4196515 41.5350918, -8.4197186 41.5351318, -8.4197891 41.5351618, -8.4198887 41.5351857, -8.4199553 41.5351917, -8.42003 41.5351778, -8.4203488 41.5350534, -8.4204627 41.5349969, -8.4206345 41.5349414, -8.4207837 41.5349392, -8.4209508 41.5349548, -8.4210949 41.5349792, -8.4212443 41.5350134, -8.4213285 41.5350554, -8.4215543 41.5351676, -8.4222759 41.5355932, -8.4223558 41.5356075);Rua do Pinheiro
545384368;3431901560;False;51.827000000000005;LINESTRING (-8.4191721 41.5344748, -8.4192576 41.5343559, -8.4194347 41.5341195, -8.4194471 41.5340602);Travessa do Pinheiro
546319716;1898426198;False;5.034;;Rua de Barreiros
546319716;6814961515;False;172.239;LINESTRING (-8.4108028 41.5331088, -8.4107293 41.5329882, -8.4102266 41.5320161, -8.4101786 41.5317086, -8.4101686 41.5316446);Rua de Barreiros
546319716;1563810645;False;80.306;LINESTRING (-8.4108028 41.5331088, -8.4111618 41.532998, -8.4113633 41.5329372, -8.4114736 41.5328865, -8.4116694 41.5327965);Rua Manuel Ferreira Capa
546319725;1563803586;False;11.838;;Rua Manuel Ferreira Capa
546319725;1563810645;False;38.985;LINESTRING (-8.4120692 41.5326151, -8.4119012 41.5327035, -8.4117853 41.53275, -8.4116694 41.5327965);Rua Manuel Ferreira Capa
546319725;1563854608;True;46.714;LINESTRING (-8.4122303 41.5322324, -8.412161 41.5322764, -8.4121063 41.5323468, -8.4120675 41.5325262, -8.4120692 41.5326151);
546319731;546319792;False;319.249;LINESTRING (-8.4124203 41.5326608, -8.4124063 41.5327476, -8.4131099 41.533619, -8.4131368 41.5336904, -8.4131233 41.5337871, -8.4130561 41.5340015, -8.4126359 41.5353388);Rua Garcia de Orta
546319731;1563803586;False;20.498;LINESTRING (-8.4124203 41.5326608, -8.4123177 41.5326031, -8.4122037 41.5325805);Rua Manuel Ferreira Capa
546319789;546319792;False;210.673;;Rua Garcia de Orta
546319792;546319801;False;72.914;LINESTRING (-8.4126359 41.5353388, -8.412564 41.5355255, -8.4124581 41.5356276, -8.4122474 41.5357266, -8.4120696 41.5357865);Rua Manuel Fernandes
546319801;546319809;True;40.219;;Rua Manuel Fernandes
546319809;1563803592;False;45.483999999999995;LINESTRING (-8.4115975 41.5357094, -8.4114525 41.5355635, -8.4112685 41.5353828);
563094980;1236439505;False;159.78699999999998;LINESTRING (-8.4203838 41.5613621, -8.4204185 41.5614073, -8.4206561 41.5617164, -8.4208694 41.5619802, -8.4208815 41.5620101, -8.42088 41.5620488, -8.42087 41.5620755, -8.4208411 41.5621055, -8.4208182 41.5621232, -8.420566 41.5622274, -8.4201623 41.5623943);Rua Cónego Luciano Afonso dos Santos
563094980;1236439798;False;204.18;LINESTRING (-8.4203838 41.5613621, -8.4199716 41.5615459, -8.4198632 41.561622, -8.4197511 41.5617338, -8.4197035 41.5618404, -8.4196847 41.562009, -8.4197021 41.562135, -8.41979 41.5622644, -8.4199096 41.5624225, -8.4201631 41.5627538, -8.4202458 41.562844);Rua Cónego Luciano Afonso dos Santos
563094980;1236439756;False;171.80400000000003;LINESTRING (-8.4203838 41.5613621, -8.4201948 41.5610896, -8.4199708 41.5607932, -8.4199618 41.5607623, -8.4199643 41.5607292, -8.4199834 41.5606909, -8.4200095 41.560649, -8.4200367 41.5606117, -8.4200743 41.5605703, -8.4201318 41.5605143, -8.420166 41.5604913, -8.4201977 41.5604751, -8.4202439 41.5604626, -8.4202954 41.5604576, -8.4203462 41.560465, -8.4203757 41.5604778, -8.4204724 41.5605872, -8.4204931 41.5606106, -8.4205733 41.5607032, -8.4206539 41.5607951);['Rua Cónego Luciano Afonso dos Santos', 'Rua Mário de Almeida']
563094999;1236439651;False;19.094;;
563094999;1818311784;False;12.24;;Rua Cónego Luciano Afonso dos Santos
563094999;1236439396;False;461.12999999999994;LINESTRING (-8.4205704 41.5633216, -8.4206913 41.5633809, -8.4208136 41.5633792, -8.4208319 41.5633789, -8.4209847 41.5633252, -8.4215079 41.5630843, -8.4221732 41.5628003, -8.4222716 41.5627553, -8.4223454 41.5627102, -8.4223748 41.5626451, -8.422399 41.562557, -8.4223727 41.562462, -8.4213021 41.5610343, -8.4208651 41.560483, -8.4207881 41.5604229);Rua Quinta de Cabanas
649620241;1207489116;False;9.801;;Rua Manuel Ferreira Gomes
649742206;4633981368;True;151.425;LINESTRING (-8.4021329 41.5579163, -8.4018501 41.5585002, -8.4018517 41.5585365, -8.40187 41.5585724, -8.4019087 41.5585992, -8.401955 41.5586078, -8.4020113 41.5586073, -8.4027296 41.5584969);Rua Rosalvo de Almeida
667884472;667884483;False;79.343;LINESTRING (-8.3926206 41.5653399, -8.3924812 41.5652646, -8.3918473 41.5649223);Rua da Poça
667884472;1227829290;False;225.37300000000002;LINESTRING (-8.3926206 41.5653399, -8.3925938 41.5656297, -8.392571 41.5657722, -8.3925254 41.5658819, -8.3924456 41.5659793, -8.3923146 41.5660772, -8.3920979 41.5662412, -8.3920091 41.5663288, -8.3919507 41.5664312, -8.3918826 41.566597, -8.3917914 41.5668559, -8.3917173 41.5670751, -8.3917233 41.567181);Rua de São Brás
667884472;5159300781;False;99.592;LINESTRING (-8.3926206 41.5653399, -8.3926432 41.5650422, -8.3926619 41.5647967, -8.3926886 41.5644457);Rua da Universidade
667884476;667884477;False;66.343;;Rua Amália da Costa Lima
667884476;667884482;False;85.242;LINESTRING (-8.3911418 41.5655485, -8.3907302 41.5655482, -8.3901172 41.5655478);Travessa dos Sameiros
667884478;667884481;False;71.451;;Travessa da Avenida de São Miguel
667884481;698805817;False;48.236;;Avenida de São Miguel
667884481;667884482;False;10.263;;Travessa dos Sameiros
667884481;698805815;False;74.915;;Avenida de São Miguel
667884482;698805816;False;72.767;;Avenida de São Miguel
667884482;698805818;False;61.814;;Avenida de São Miguel
667884483;669619259;False;139.644;LINESTRING (-8.3918473 41.5649223, -8.3919194 41.564783, -8.3919576 41.5646906, -8.3919669 41.5646416, -8.3919644 41.5645843, -8.3917067 41.5637022);Rua de Trás da Poça
667884483;1234594469;True;51.56099999999999;LINESTRING (-8.3918473 41.5649223, -8.3917093 41.5648536, -8.3915725 41.5647853, -8.3913814 41.5647374, -8.3912948 41.5647257);Rua da Poça
669619259;698805797;False;34.607;LINESTRING (-8.3917067 41.5637022, -8.3915029 41.5637629, -8.3913368 41.5638416);Rua de Trás da Poça
669619259;698805796;False;74.504;LINESTRING (-8.3917067 41.5637022, -8.3919197 41.563662, -8.3919832 41.5636486, -8.3920255 41.5636218, -8.3920434 41.5635755, -8.3920427 41.5635391, -8.3920368 41.5632089);Rua do Fontelo
698805782;1818311435;False;22.981;;Rua Manuel Pereira
698805782;698805786;False;44.635999999999996;LINESTRING (-8.3923955 41.5619489, -8.3924562 41.562214, -8.3924928 41.5623436);Rua Manuel Pereira
698805786;698805793;False;35.878;;Rua Manuel Pereira
698805819;1818311890;False;11.578;;Rua da Lameira
698805819;10250136163;False;38.146;LINESTRING (-8.3880569 41.5637981, -8.3880457 41.563671, -8.3880376 41.5635793, -8.3880266 41.5634558);Rua da Lameira
698805819;1818311892;True;24.214;;Rua Fonte do Grilo
698841668;698841670;False;24.794;;Rua Bairro Henriqueta
698841668;698841669;True;22.653999999999996;LINESTRING (-8.3939022 41.5605647, -8.3938184 41.5605608, -8.3937586 41.5605429, -8.3936522 41.5604954);Rua Bairro Henriqueta
698841670;698841678;False;242.049;LINESTRING (-8.3935676 41.5602816, -8.3935367 41.5600416, -8.3934588 41.5599648, -8.3927484 41.5594153, -8.3927027 41.5593823, -8.392635 41.5593727, -8.3925622 41.5593736, -8.3921732 41.5594592, -8.3920745 41.559473, -8.3915194 41.5595433, -8.3913579 41.559532);Rua Bairro Henriqueta
698841670;698841689;True;267.056;LINESTRING (-8.3911488 41.5603738, -8.3917208 41.5600387, -8.3917234 41.5599756, -8.3921898 41.5596855, -8.3927627 41.5602395, -8.3928772 41.5603086, -8.3929862 41.5603458, -8.3930722 41.5603477, -8.3931634 41.5603378, -8.3935676 41.5602816);Rua do Bairro Novo
698841676;698841677;True;42.453;LINESTRING (-8.3912479 41.5588573, -8.3914496 41.5588972, -8.3915103 41.5589193, -8.3915601 41.55896, -8.3916216 41.5590708);Rua das Veigas
698841676;1745584216;True;459.41200000000003;LINESTRING (-8.3864599 41.5608705, -8.3866999 41.5606791, -8.3870845 41.5604439, -8.3874658 41.560266, -8.3908283 41.5590138, -8.3912479 41.5588573);Avenida General Carrilho da Silva Pinto
698841677;698841678;False;55.798;LINESTRING (-8.3916216 41.5590708, -8.3915417 41.5592164, -8.3914526 41.5593574, -8.3913579 41.559532);Rua das Veigas
698841678;698841689;False;122.604;LINESTRING (-8.3913579 41.559532, -8.3908415 41.5599406, -8.3907874 41.5599871, -8.3907889 41.56002, -8.3908073 41.5600514, -8.3911488 41.5603738);Rua das Veigas
698841681;698841689;False;97.621;LINESTRING (-8.391601 41.5611807, -8.391389 41.5607141, -8.3913241 41.5606084, -8.3911488 41.5603738);Rua das Veigas
699016674;699016932;False;65.982;;Rua do Milénio
699016932;699018610;False;72.054;;Rua Professor Mota Leite
699016969;699018210;False;46.830999999999996;LINESTRING (-8.4330587 41.5753857, -8.4329362 41.5752131, -8.4327941 41.5750997, -8.432712 41.5750655);Lugar de Gontijo
699016969;5573277076;False;93.702;LINESTRING (-8.4330587 41.5753857, -8.4329361 41.5756228, -8.4328717 41.5758817, -8.4328549 41.5761103, -8.4328625 41.5762063);Lugar de Gontijo
699016969;5573277069;False;75.52;LINESTRING (-8.4330587 41.5753857, -8.4332246 41.5753776, -8.4333305 41.5753646, -8.4334874 41.5753064, -8.4336323 41.5752713, -8.4337771 41.5752382, -8.4339286 41.5752121);
699017135;699017397;False;126.528;;Rua de São José
699017135;699018610;False;71.582;;Rua Professor Mota Leite
699017135;699017875;False;70.137;;Rua Professor Mota Leite
699017317;699017751;False;55.445;;Rua das Travessas
699017317;11159842541;False;292.228;LINESTRING (-8.4282528 41.5825511, -8.4289192 41.5841239, -8.4290307 41.5844321, -8.4291166 41.5848044, -8.4291331 41.5850852);Avenida do Cávado
